Date,State,City,Amount,Profit,Quantity,Category,Sub-Category,Region,Month,Year
2018-04-12,Uttar Pradesh,Allahabad,688.0,103.0,6,Electronics,Accessories,North,April,2018
2018-04-12,Uttar Pradesh,Allahabad,372.0,59.0,3,Electronics,Printers,North,April,2018
2018-04-12,Uttar Pradesh,Allahabad,223.0,62.0,7,Clothing,Shirt,North,April,2018
2018-04-12,Uttar Pradesh,Allahabad,83.0,12.0,3,Clothing,Stole,North,April,2018
2018-04-12,Punjab,Amritsar,1246.0,62.0,3,Furniture,Bookcases,North,April,2018
2018-04-12,Gujarat,Surat,388.0,93.0,2,Furniture,Bookcases,West,April,2018
2018-05-12,Maharashtra,Mumbai,31.0,11.0,3,Clothing,Skirt,West,May,2018
2018-05-12,Maharashtra,Mumbai,42.0,7.0,2,Clothing,Kurti,West,May,2018
2018-05-12,Maharashtra,Mumbai,190.0,68.0,8,Clothing,T-shirt,West,May,2018
2018-05-12,Maharashtra,Mumbai,103.0,36.0,2,Clothing,Hankerchief,West,May,2018
2018-05-12,Maharashtra,Mumbai,287.0,66.0,6,Clothing,Kurti,West,May,2018
2018-05-12,Maharashtra,Mumbai,23.0,4.0,2,Clothing,Skirt,West,May,2018
2018-05-12,Maharashtra,Mumbai,79.0,-2.0,2,Furniture,Furnishings,West,May,2018
2018-06-12,Madhya Pradesh,Indore,43.0,5.0,3,Clothing,Stole,Central,June,2018
2018-06-12,Madhya Pradesh,Indore,33.0,10.0,3,Clothing,Hankerchief,Central,June,2018
2018-06-12,Madhya Pradesh,Indore,24.0,11.0,5,Clothing,Hankerchief,Central,June,2018
2018-06-12,Madhya Pradesh,Indore,734.0,213.0,6,Electronics,Electronic Games,Central,June,2018
2018-07-12,Rajasthan,Udaipur,33.0,13.0,3,Clothing,Leggings,West,July,2018
2018-07-12,Rajasthan,Udaipur,499.0,33.0,4,Clothing,Saree,West,July,2018
2018-07-12,Rajasthan,Udaipur,147.0,73.0,3,Clothing,Stole,West,July,2018
2018-07-12,Rajasthan,Udaipur,53.0,5.0,3,Clothing,T-shirt,West,July,2018
2018-07-12,Rajasthan,Udaipur,171.0,2.0,2,Electronics,Electronic Games,West,July,2018
2018-07-12,Rajasthan,Udaipur,915.0,-99.0,3,Furniture,Tables,West,July,2018
2018-07-12,Rajasthan,Udaipur,191.0,93.0,4,Clothing,Shirt,West,July,2018
2018-07-12,Rajasthan,Udaipur,857.0,274.0,2,Furniture,Tables,West,July,2018
2018-08-12,Uttar Pradesh,Allahabad,22.0,9.0,2,Clothing,Leggings,North,August,2018
2018-08-12,Uttar Pradesh,Allahabad,28.0,6.0,4,Clothing,Skirt,North,August,2018
2018-08-12,Uttar Pradesh,Allahabad,43.0,17.0,1,Clothing,Saree,North,August,2018
2018-08-12,Uttar Pradesh,Allahabad,846.0,9.0,2,Furniture,Chairs,North,August,2018
2018-09-12,Punjab,Amritsar,15.0,2.0,1,Clothing,Leggings,North,September,2018
2018-09-12,Punjab,Amritsar,140.0,68.0,5,Clothing,T-shirt,North,September,2018
2018-09-12,Punjab,Amritsar,210.0,62.0,2,Electronics,Phones,North,September,2018
2018-10-12,Gujarat,Surat,158.0,38.0,3,Clothing,Hankerchief,West,october,2018
2018-10-12,Gujarat,Surat,90.0,27.0,2,Clothing,T-shirt,West,october,2018
2018-10-12,Gujarat,Surat,159.0,2.0,3,Furniture,Furnishings,West,october,2018
2018-10-12,Gujarat,Surat,61.0,28.0,2,Clothing,Hankerchief,West,october,2018
2018-10-12,Maharashtra,Mumbai,79.0,6.0,7,Clothing,Saree,West,october,2018
2018-10-12,Maharashtra,Mumbai,268.0,6.0,2,Furniture,Bookcases,West,october,2018
2018-10-12,Maharashtra,Mumbai,802.0,120.0,7,Electronics,Accessories,West,october,2018
2018-10-12,Maharashtra,Mumbai,1700.0,85.0,3,Clothing,Trousers,West,october,2018
2018-10-12,Maharashtra,Mumbai,154.0,26.0,4,Electronics,Accessories,West,october,2018
2018-10-12,Madhya Pradesh,Indore,455.0,77.0,8,Electronics,Accessories,Central,october,2018
2018-10-12,Madhya Pradesh,Indore,19.0,8.0,2,Clothing,Hankerchief,Central,october,2018
2018-10-12,Madhya Pradesh,Indore,25.0,11.0,3,Clothing,Leggings,Central,october,2018
2018-10-12,Madhya Pradesh,Indore,37.0,17.0,3,Clothing,Hankerchief,Central,october,2018
2018-10-12,Madhya Pradesh,Indore,60.0,-10.0,2,Furniture,Furnishings,Central,october,2018
2018-10-12,Madhya Pradesh,Indore,204.0,94.0,4,Clothing,Hankerchief,Central,october,2018
2018-10-12,Madhya Pradesh,Indore,74.0,33.0,2,Clothing,Shirt,Central,october,2018
2018-10-12,Madhya Pradesh,Indore,336.0,57.0,2,Electronics,Phones,Central,october,2018
2018-10-12,Delhi,Delhi,871.0,131.0,2,Furniture,Bookcases,North,october,2018
2018-10-12,Delhi,Delhi,83.0,12.0,2,Furniture,Chairs,North,october,2018
2018-11-12,Madhya Pradesh,Delhi,152.0,50.0,6,Clothing,Stole,Central,November,2018
2018-11-12,Delhi,Delhi,78.0,27.0,3,Clothing,Stole,North,November,2018
2018-11-12,Madhya Pradesh,Bhopal,30.0,11.0,5,Clothing,Hankerchief,Central,November,2018
2018-12-12,Delhi,Delhi,179.0,25.0,5,Clothing,Kurti,North,December,2018
2018-12-13,Madhya Pradesh,Delhi,168.0,56.0,3,Clothing,Saree,Central,December,2018
2018-12-13,Madhya Pradesh,Delhi,108.0,22.0,3,Electronics,Accessories,Central,December,2018
2018-12-13,Madhya Pradesh,Delhi,1622.0,248.0,3,Electronics,Phones,Central,December,2018
2018-12-13,Madhya Pradesh,Delhi,323.0,122.0,5,Electronics,Phones,Central,December,2018
2018-12-13,Madhya Pradesh,Delhi,12.0,2.0,2,Clothing,Skirt,Central,December,2018
2018-12-14,Delhi,Delhi,125.0,15.0,5,Clothing,Shirt,North,December,2018
2018-12-14,Delhi,Delhi,685.0,7.0,7,Clothing,Trousers,North,December,2018
2018-12-14,Delhi,Delhi,850.0,289.0,5,Electronics,Electronic Games,North,December,2018
2018-12-14,Delhi,Delhi,1622.0,-624.0,5,Furniture,Tables,North,December,2018
2018-12-14,Delhi,Delhi,259.0,47.0,5,Clothing,Hankerchief,North,December,2018
2018-12-14,Delhi,Delhi,33.0,1.0,2,Clothing,Shirt,North,December,2018
2018-12-15,Madhya Pradesh,Bhopal,40.0,15.0,1,Clothing,Kurti,Central,December,2018
2018-12-16,Delhi,Delhi,102.0,11.0,6,Clothing,T-shirt,North,December,2018
2018-12-17,Madhya Pradesh,Delhi,103.0,21.0,7,Clothing,Stole,Central,December,2018
2018-12-18,Delhi,Delhi,460.0,143.0,3,Furniture,Chairs,North,December,2018
2018-12-18,Delhi,Delhi,125.0,22.0,3,Clothing,Stole,North,December,2018
2018-12-19,Punjab,Amritsar,277.0,3.0,1,Electronics,Electronic Games,North,December,2018
2018-12-20,Gujarat,Surat,80.0,26.0,9,Clothing,Skirt,West,December,2018
2018-12-21,Maharashtra,Mumbai,100.0,12.0,2,Clothing,T-shirt,West,December,2018
2018-12-22,Madhya Pradesh,Indore,244.0,122.0,5,Furniture,Furnishings,Central,December,2018
2018-12-23,Rajasthan,Udaipur,28.0,4.0,1,Clothing,T-shirt,West,December,2018
2018-12-23,Rajasthan,Udaipur,110.0,12.0,7,Clothing,Stole,West,December,2018
2018-12-23,Rajasthan,Udaipur,636.0,204.0,2,Electronics,Printers,West,December,2018
2018-12-23,Rajasthan,Udaipur,1599.0,37.0,6,Electronics,Electronic Games,West,December,2018
2018-12-23,Rajasthan,Udaipur,977.0,244.0,7,Electronics,Phones,West,December,2018
2018-12-24,Uttar Pradesh,Allahabad,100.0,7.0,2,Clothing,T-shirt,North,December,2018
2018-12-25,Punjab,Amritsar,170.0,19.0,5,Clothing,T-shirt,North,December,2018
2018-12-25,Punjab,Amritsar,84.0,-42.0,2,Electronics,Accessories,North,December,2018
2018-12-25,Punjab,Amritsar,71.0,-44.0,5,Electronics,Accessories,North,December,2018
2018-12-26,Gujarat,Surat,52.0,18.0,2,Clothing,Stole,West,December,2018
2018-12-27,Maharashtra,Mumbai,226.0,58.0,3,Electronics,Accessories,West,December,2018
2018-12-27,Maharashtra,Mumbai,484.0,28.0,3,Electronics,Printers,West,December,2018
2018-12-27,Maharashtra,Mumbai,253.0,-11.0,1,Clothing,Trousers,West,December,2018
2018-12-27,Maharashtra,Mumbai,3873.0,891.0,6,Electronics,Phones,West,December,2018
2018-12-28,Karnataka,Bangalore,148.0,54.0,2,Furniture,Chairs,South,December,2018
2018-12-29,Maharashtra,Mumbai,27.0,12.0,1,Clothing,Stole,West,December,2018
2018-12-29,Maharashtra,Mumbai,314.0,-41.0,3,Electronics,Electronic Games,West,December,2018
2018-12-29,Maharashtra,Mumbai,1228.0,14.0,3,Furniture,Chairs,West,December,2018
2018-12-30,Madhya Pradesh,Indore,57.0,6.0,5,Clothing,Leggings,Central,December,2018
2018-12-31,Uttar Pradesh,Lucknow,200.0,7.0,4,Electronics,Electronic Games,North,December,2018
2019-01-01,Bihar,Patna,25.0,10.0,1,Furniture,Furnishings,East,January,2019
2019-01-01,Bihar,Patna,122.0,15.0,3,Electronics,Accessories,East,January,2019
2019-02-01,Kerala,Thiruvananthapuram,1308.0,536.0,3,Furniture,Bookcases,South,February,2019
2019-02-01,Kerala,Thiruvananthapuram,216.0,-135.0,3,Furniture,Chairs,South,February,2019
2019-02-01,Kerala,Thiruvananthapuram,154.0,-85.0,3,Furniture,Chairs,South,February,2019
2019-03-01,Punjab,Chandigarh,40.0,13.0,3,Clothing,T-shirt,North,March,2019
2019-03-01,Punjab,Chandigarh,351.0,-94.0,5,Electronics,Electronic Games,North,March,2019
2019-03-01,Punjab,Chandigarh,595.0,119.0,4,Furniture,Bookcases,North,March,2019
2019-03-01,Punjab,Chandigarh,151.0,29.0,5,Clothing,Hankerchief,North,March,2019
2019-03-01,Punjab,Chandigarh,58.0,17.0,2,Clothing,Hankerchief,North,March,2019
2019-03-01,Punjab,Chandigarh,202.0,89.0,9,Clothing,T-shirt,North,March,2019
2019-04-01,Maharashtra,Mumbai,73.0,-36.0,3,Furniture,Chairs,West,April,2019
2019-04-01,Madhya Pradesh,Indore,71.0,-14.0,4,Furniture,Furnishings,Central,April,2019
2019-04-01,Maharashtra,Mumbai,81.0,-44.0,3,Clothing,Stole,West,April,2019
2019-04-01,Maharashtra,Mumbai,412.0,-412.0,6,Clothing,Saree,West,April,2019
2019-04-01,Maharashtra,Mumbai,207.0,-100.0,2,Clothing,Saree,West,April,2019
2019-04-01,Madhya Pradesh,Indore,105.0,33.0,6,Clothing,Saree,Central,April,2019
2019-04-01,Nagaland,Kohima,162.0,20.0,3,Furniture,Chairs,East,April,2019
2019-04-01,Nagaland,Kohima,150.0,32.0,3,Clothing,Hankerchief,East,April,2019
2019-04-01,Nagaland,Kohima,1657.0,460.0,4,Furniture,Chairs,East,April,2019
2019-05-01,Punjab,Chandigarh,61.0,25.0,4,Clothing,Saree,North,May,2019
2019-05-01,Haryana,Chandigarh,1101.0,352.0,3,Furniture,Bookcases,North,May,2019
2019-05-01,Himachal Pradesh,Simla,61.0,1.0,2,Furniture,Furnishings,North,May,2019
2019-05-01,Himachal Pradesh,Simla,59.0,25.0,3,Clothing,Stole,North,May,2019
2019-05-01,Sikkim,Gangtok,61.0,18.0,2,Electronics,Accessories,East,May,2019
2019-05-01,Sikkim,Gangtok,136.0,41.0,3,Electronics,Accessories,East,May,2019
2019-05-01,Sikkim,Gangtok,469.0,33.0,4,Electronics,Electronic Games,East,May,2019
2019-06-01,Goa,Goa,55.0,4.0,2,Clothing,Stole,West,June,2019
2019-06-01,Goa,Goa,13.0,3.0,2,Clothing,Hankerchief,West,June,2019
2019-06-01,Goa,Goa,46.0,0.0,4,Clothing,Leggings,West,June,2019
2019-07-01,Nagaland,Kohima,177.0,41.0,4,Clothing,Shirt,East,July,2019
2019-08-01,Andhra Pradesh,Hyderabad,646.0,-23.0,2,Electronics,Printers,South,August,2019
2019-09-01,Gujarat,Ahmedabad,48.0,20.0,4,Clothing,Stole,West,September,2019
2019-09-01,Gujarat,Ahmedabad,26.0,7.0,4,Clothing,Hankerchief,West,September,2019
2019-09-01,Gujarat,Ahmedabad,149.0,15.0,3,Clothing,Saree,West,September,2019
2019-09-01,Gujarat,Ahmedabad,1547.0,340.0,6,Electronics,Accessories,West,September,2019
2019-09-01,Gujarat,Ahmedabad,137.0,38.0,5,Clothing,Hankerchief,West,September,2019
2019-10-01,Maharashtra,Pune,169.0,38.0,3,Clothing,Saree,West,october,2019
2019-11-01,Madhya Pradesh,Indore,245.0,10.0,2,Furniture,Bookcases,Central,November,2019
2019-11-01,Madhya Pradesh,Indore,60.0,3.0,3,Clothing,Saree,Central,November,2019
2019-11-01,Madhya Pradesh,Indore,63.0,14.0,2,Clothing,Shirt,Central,November,2019
2019-11-01,Madhya Pradesh,Indore,765.0,-36.0,3,Electronics,Electronic Games,Central,November,2019
2019-12-01,Andhra Pradesh,Hyderabad,146.0,7.0,2,Electronics,Phones,South,December,2019
2019-01-13,Gujarat,Ahmedabad,290.0,35.0,6,Clothing,Hankerchief,West,January,2019
2019-01-13,Gujarat,Ahmedabad,207.0,33.0,2,Electronics,Accessories,West,January,2019
2019-01-13,Maharashtra,Pune,152.0,23.0,3,Furniture,Furnishings,West,January,2019
2019-01-13,Maharashtra,Mumbai,24.0,11.0,3,Clothing,Hankerchief,West,January,2019
2019-01-13,Maharashtra,Mumbai,140.0,57.0,2,Clothing,Trousers,West,January,2019
2019-01-13,Maharashtra,Mumbai,151.0,9.0,3,Clothing,Hankerchief,West,January,2019
2019-01-13,Madhya Pradesh,Indore,13.0,4.0,1,Clothing,Leggings,Central,January,2019
2019-01-13,Madhya Pradesh,Indore,54.0,27.0,2,Clothing,Stole,Central,January,2019
2019-01-13,Madhya Pradesh,Indore,644.0,167.0,2,Electronics,Printers,Central,January,2019
2019-01-13,Madhya Pradesh,Indore,261.0,13.0,6,Clothing,Shirt,Central,January,2019
2019-01-13,Madhya Pradesh,Indore,1622.0,95.0,5,Electronics,Printers,Central,January,2019
2019-01-13,Madhya Pradesh,Indore,190.0,19.0,9,Furniture,Furnishings,Central,January,2019
2019-01-13,Madhya Pradesh,Indore,158.0,-29.0,10,Clothing,Hankerchief,Central,January,2019
2019-01-13,Madhya Pradesh,Indore,136.0,-33.0,5,Clothing,Saree,Central,January,2019
2019-01-13,Madhya Pradesh,Indore,133.0,5.0,5,Clothing,Stole,Central,January,2019
2019-01-13,West Bengal,Kolkata,102.0,13.0,2,Clothing,Stole,East,January,2019
2019-01-13,West Bengal,Kolkata,50.0,14.0,1,Electronics,Electronic Games,East,January,2019
2019-01-13,West Bengal,Kolkata,111.0,11.0,9,Clothing,Hankerchief,East,January,2019
2019-01-13,West Bengal,Kolkata,120.0,23.0,5,Clothing,Stole,East,January,2019
2019-01-13,West Bengal,Kolkata,40.0,18.0,1,Electronics,Accessories,East,January,2019
2019-01-13,West Bengal,Kolkata,250.0,100.0,3,Clothing,Trousers,East,January,2019
2019-01-13,West Bengal,Kolkata,89.0,29.0,2,Clothing,Stole,East,January,2019
2019-01-13,West Bengal,Kolkata,30.0,5.0,2,Clothing,Kurti,East,January,2019
2019-01-13,West Bengal,Kolkata,248.0,105.0,2,Electronics,Phones,East,January,2019
2019-01-13,West Bengal,Kolkata,742.0,198.0,2,Furniture,Bookcases,East,January,2019
2019-01-13,Madhya Pradesh,Indore,14.0,0.0,4,Clothing,Hankerchief,Central,January,2019
2019-01-13,Madhya Pradesh,Indore,87.0,32.0,9,Clothing,Skirt,Central,January,2019
2019-01-13,Madhya Pradesh,Indore,935.0,114.0,4,Electronics,Electronic Games,Central,January,2019
2019-01-13,Madhya Pradesh,Indore,173.0,69.0,3,Furniture,Chairs,Central,January,2019
2019-01-13,Madhya Pradesh,Indore,352.0,18.0,5,Clothing,Trousers,Central,January,2019
2019-01-13,Madhya Pradesh,Indore,147.0,48.0,3,Clothing,Saree,Central,January,2019
2019-01-13,Madhya Pradesh,Indore,44.0,14.0,3,Clothing,Hankerchief,Central,January,2019
2019-01-14,Andhra Pradesh,Hyderabad,22.0,-8.0,4,Clothing,Hankerchief,South,January,2019
2019-01-14,Andhra Pradesh,Hyderabad,188.0,-193.0,2,Electronics,Electronic Games,South,January,2019
2019-01-14,Andhra Pradesh,Hyderabad,81.0,41.0,3,Clothing,Stole,South,January,2019
2019-01-14,Andhra Pradesh,Hyderabad,44.0,2.0,3,Clothing,Hankerchief,South,January,2019
2019-01-14,Andhra Pradesh,Hyderabad,116.0,22.0,1,Electronics,Accessories,South,January,2019
2019-01-14,Andhra Pradesh,Hyderabad,67.0,20.0,4,Clothing,T-shirt,South,January,2019
2019-01-14,Andhra Pradesh,Hyderabad,744.0,119.0,6,Electronics,Printers,South,January,2019
2019-01-14,Andhra Pradesh,Hyderabad,1218.0,352.0,9,Furniture,Bookcases,South,January,2019
2019-01-14,Andhra Pradesh,Hyderabad,87.0,36.0,5,Clothing,Stole,South,January,2019
2019-01-14,Gujarat,Ahmedabad,891.0,0.0,5,Clothing,Saree,West,January,2019
2019-01-14,Gujarat,Ahmedabad,146.0,66.0,1,Electronics,Phones,West,January,2019
2019-01-14,Gujarat,Ahmedabad,44.0,10.0,3,Clothing,Stole,West,January,2019
2019-01-14,Gujarat,Ahmedabad,27.0,0.0,2,Clothing,Leggings,West,January,2019
2019-01-14,Gujarat,Ahmedabad,48.0,11.0,2,Clothing,Shirt,West,January,2019
2019-01-14,Gujarat,Ahmedabad,189.0,60.0,4,Furniture,Furnishings,West,January,2019
2019-01-14,Gujarat,Ahmedabad,524.0,-25.0,2,Electronics,Electronic Games,West,January,2019
2019-01-14,Gujarat,Ahmedabad,148.0,9.0,1,Electronics,Electronic Games,West,January,2019
2019-01-16,Maharashtra,Pune,1716.0,309.0,7,Electronics,Accessories,West,January,2019
2019-01-16,Maharashtra,Pune,45.0,8.0,4,Clothing,Skirt,West,January,2019
2019-01-16,Maharashtra,Pune,39.0,2.0,2,Clothing,Saree,West,January,2019
2019-01-16,Maharashtra,Pune,110.0,20.0,5,Clothing,Stole,West,January,2019
2019-01-16,Maharashtra,Pune,54.0,14.0,3,Clothing,T-shirt,West,January,2019
2019-01-16,Maharashtra,Pune,954.0,95.0,3,Electronics,Printers,West,January,2019
2019-01-16,Maharashtra,Pune,2927.0,146.0,8,Furniture,Bookcases,West,January,2019
2019-01-16,Maharashtra,Pune,294.0,62.0,9,Clothing,T-shirt,West,January,2019
2019-01-16,Maharashtra,Pune,200.0,13.0,5,Electronics,Phones,West,January,2019
2019-01-17,Maharashtra,Mumbai,89.0,-37.0,4,Clothing,Shirt,West,January,2019
2019-01-17,Maharashtra,Mumbai,59.0,10.0,2,Clothing,Hankerchief,West,January,2019
2019-01-17,Maharashtra,Mumbai,33.0,10.0,3,Clothing,Hankerchief,West,January,2019
2019-01-17,Maharashtra,Mumbai,474.0,56.0,4,Electronics,Phones,West,January,2019
2019-01-17,Maharashtra,Mumbai,140.0,28.0,2,Electronics,Phones,West,January,2019
2019-01-18,Madhya Pradesh,Indore,147.0,73.0,3,Clothing,Stole,Central,January,2019
2019-01-18,Madhya Pradesh,Indore,16.0,2.0,1,Clothing,Saree,Central,January,2019
2019-01-18,Madhya Pradesh,Indore,1157.0,-13.0,9,Furniture,Bookcases,Central,January,2019
2019-01-18,West Bengal,Kolkata,105.0,25.0,2,Clothing,Hankerchief,East,January,2019
2019-01-18,West Bengal,Kolkata,360.0,32.0,3,Clothing,Saree,East,January,2019
2019-01-18,Madhya Pradesh,Indore,252.0,56.0,2,Electronics,Phones,Central,January,2019
2019-01-18,Madhya Pradesh,Indore,681.0,259.0,4,Furniture,Chairs,Central,January,2019
2019-01-18,Madhya Pradesh,Indore,32.0,2.0,2,Clothing,Kurti,Central,January,2019
2019-01-18,Madhya Pradesh,Indore,132.0,49.0,3,Clothing,Shirt,Central,January,2019
2019-01-18,Madhya Pradesh,Indore,637.0,212.0,8,Electronics,Phones,Central,January,2019
2019-01-18,Madhya Pradesh,Indore,429.0,17.0,3,Furniture,Chairs,Central,January,2019
2019-01-18,Madhya Pradesh,Indore,82.0,24.0,6,Clothing,Hankerchief,Central,January,2019
2019-01-18,Madhya Pradesh,Indore,23.0,8.0,2,Clothing,Hankerchief,Central,January,2019
2019-01-18,Andhra Pradesh,Hyderabad,171.0,-140.0,2,Furniture,Bookcases,South,January,2019
2019-01-18,Gujarat,Ahmedabad,34.0,-12.0,5,Clothing,Leggings,West,January,2019
2019-01-18,Gujarat,Ahmedabad,366.0,84.0,3,Furniture,Bookcases,West,January,2019
2019-01-18,Gujarat,Ahmedabad,26.0,3.0,3,Clothing,Skirt,West,January,2019
2019-01-18,Gujarat,Ahmedabad,446.0,53.0,3,Electronics,Printers,West,January,2019
2019-01-18,Gujarat,Ahmedabad,48.0,16.0,3,Clothing,Shirt,West,January,2019
2019-01-18,Gujarat,Ahmedabad,34.0,10.0,3,Clothing,Skirt,West,January,2019
2019-01-19,Maharashtra,Pune,260.0,68.0,2,Electronics,Printers,West,January,2019
2019-01-19,Maharashtra,Pune,312.0,62.0,1,Electronics,Electronic Games,West,January,2019
2019-01-19,Maharashtra,Pune,544.0,-152.0,3,Furniture,Bookcases,West,January,2019
2019-01-19,Maharashtra,Mumbai,53.0,8.0,3,Furniture,Furnishings,West,January,2019
2019-01-20,Madhya Pradesh,Indore,199.0,0.0,4,Clothing,Stole,Central,January,2019
2019-01-20,Madhya Pradesh,Indore,89.0,6.0,5,Clothing,Saree,Central,January,2019
2019-01-20,Madhya Pradesh,Indore,1270.0,546.0,11,Electronics,Electronic Games,Central,January,2019
2019-01-20,Madhya Pradesh,Indore,346.0,108.0,3,Furniture,Chairs,Central,January,2019
2019-01-21,West Bengal,Kolkata,17.0,7.0,3,Clothing,Hankerchief,East,January,2019
2019-01-21,Rajasthan,Udaipur,510.0,234.0,6,Electronics,Electronic Games,West,January,2019
2019-01-21,Uttar Pradesh,Allahabad,17.0,2.0,2,Clothing,Skirt,North,January,2019
2019-01-21,Uttar Pradesh,Allahabad,119.0,-24.0,4,Furniture,Furnishings,North,January,2019
2019-01-21,Uttar Pradesh,Allahabad,229.0,59.0,9,Clothing,Saree,North,January,2019
2019-01-21,Punjab,Amritsar,811.0,154.0,7,Electronics,Accessories,North,January,2019
2019-01-21,Gujarat,Surat,720.0,43.0,2,Electronics,Printers,West,January,2019
2019-01-21,Gujarat,Surat,2452.0,191.0,7,Furniture,Bookcases,West,January,2019
2019-01-21,Gujarat,Surat,171.0,17.0,6,Clothing,T-shirt,West,January,2019
2019-01-22,Maharashtra,Mumbai,203.0,84.0,2,Electronics,Printers,West,January,2019
2019-01-22,Maharashtra,Mumbai,742.0,198.0,2,Furniture,Bookcases,West,January,2019
2019-01-22,Maharashtra,Mumbai,111.0,9.0,4,Clothing,Stole,West,January,2019
2019-01-22,Maharashtra,Mumbai,365.0,107.0,3,Electronics,Phones,West,January,2019
2019-01-22,Madhya Pradesh,Indore,244.0,83.0,2,Furniture,Bookcases,Central,January,2019
2019-01-23,Rajasthan,Udaipur,115.0,47.0,2,Electronics,Accessories,West,January,2019
2019-01-24,Uttar Pradesh,Allahabad,571.0,108.0,12,Clothing,Stole,North,January,2019
2019-01-24,Uttar Pradesh,Allahabad,398.0,111.0,8,Clothing,Hankerchief,North,January,2019
2019-01-24,Uttar Pradesh,Allahabad,79.0,39.0,2,Clothing,Shirt,North,January,2019
2019-01-24,Uttar Pradesh,Allahabad,39.0,14.0,5,Clothing,Leggings,North,January,2019
2019-01-24,Uttar Pradesh,Allahabad,4141.0,1698.0,13,Electronics,Printers,North,January,2019
2019-01-25,Rajasthan,Udaipur,662.0,240.0,2,Furniture,Bookcases,West,January,2019
2019-01-25,Uttar Pradesh,Allahabad,29.0,2.0,3,Clothing,Skirt,North,January,2019
2019-01-25,Punjab,Amritsar,193.0,8.0,4,Clothing,T-shirt,North,January,2019
2019-01-27,Gujarat,Surat,27.0,1.0,1,Clothing,Stole,West,January,2019
2019-01-27,Gujarat,Surat,74.0,29.0,3,Clothing,Stole,West,January,2019
2019-01-27,Gujarat,Surat,180.0,54.0,4,Clothing,T-shirt,West,January,2019
2019-01-27,Maharashtra,Mumbai,1063.0,-175.0,4,Electronics,Electronic Games,West,January,2019
2019-01-27,Maharashtra,Mumbai,341.0,160.0,7,Clothing,Stole,West,January,2019
2019-01-27,Madhya Pradesh,Indore,560.0,44.0,3,Clothing,Saree,Central,January,2019
2019-01-27,Madhya Pradesh,Indore,57.0,27.0,2,Clothing,Shirt,Central,January,2019
2019-01-27,Madhya Pradesh,Indore,284.0,45.0,2,Furniture,Bookcases,Central,January,2019
2019-01-27,Madhya Pradesh,Indore,12.0,1.0,2,Clothing,Hankerchief,Central,January,2019
2019-01-27,Madhya Pradesh,Indore,82.0,27.0,3,Clothing,Kurti,Central,January,2019
2019-01-27,Rajasthan,Udaipur,22.0,11.0,3,Clothing,Kurti,West,January,2019
2019-01-28,Delhi,Delhi,42.0,13.0,3,Clothing,Leggings,North,January,2019
2019-01-28,Delhi,Delhi,54.0,12.0,3,Clothing,Saree,North,January,2019
2019-01-28,Delhi,Delhi,62.0,8.0,2,Clothing,T-shirt,North,January,2019
2019-01-28,Delhi,Delhi,245.0,91.0,2,Furniture,Bookcases,North,January,2019
2019-01-28,Delhi,Delhi,867.0,251.0,5,Electronics,Phones,North,January,2019
2019-01-28,Delhi,Delhi,48.0,2.0,3,Clothing,Stole,North,January,2019
2019-01-29,Delhi,Delhi,13.0,3.0,1,Clothing,Leggings,North,January,2019
2019-01-30,Delhi,Delhi,230.0,5.0,2,Clothing,Saree,North,January,2019
2019-01-30,Delhi,Delhi,32.0,-12.0,1,Furniture,Chairs,North,January,2019
2019-01-30,Delhi,Delhi,161.0,-229.0,8,Furniture,Furnishings,North,January,2019
2019-01-30,Delhi,Delhi,50.0,-4.0,6,Clothing,T-shirt,North,January,2019
2019-01-30,Delhi,Delhi,561.0,118.0,5,Furniture,Bookcases,North,January,2019
2019-01-30,Delhi,Delhi,304.0,97.0,6,Clothing,Stole,North,January,2019
2019-01-31,Madhya Pradesh,Indore,197.0,20.0,4,Clothing,Kurti,Central,January,2019
2019-01-31,Madhya Pradesh,Indore,108.0,26.0,4,Clothing,Shirt,Central,January,2019
2019-01-31,Madhya Pradesh,Indore,32.0,8.0,5,Clothing,Hankerchief,Central,January,2019
2019-01-31,Madhya Pradesh,Indore,44.0,11.0,4,Clothing,Stole,Central,January,2019
2019-01-31,Rajasthan,Udaipur,749.0,307.0,7,Furniture,Furnishings,West,January,2019
2019-01-31,Rajasthan,Udaipur,71.0,4.0,5,Clothing,Leggings,West,January,2019
2019-01-31,Rajasthan,Udaipur,487.0,-23.0,3,Electronics,Printers,West,January,2019
2019-01-31,Rajasthan,Udaipur,918.0,22.0,9,Electronics,Electronic Games,West,January,2019
2019-01-31,Delhi,Delhi,299.0,0.0,6,Clothing,Stole,North,January,2019
2019-01-31,Delhi,Delhi,88.0,11.0,7,Clothing,Hankerchief,North,January,2019
2019-01-31,Delhi,Delhi,79.0,24.0,9,Clothing,Skirt,North,January,2019
2019-01-02,Delhi,Delhi,44.0,14.0,3,Clothing,Hankerchief,North,January,2019
2019-01-02,Delhi,Delhi,10.0,5.0,1,Clothing,Stole,North,January,2019
2019-01-02,Delhi,Delhi,42.0,15.0,1,Electronics,Accessories,North,January,2019
2019-01-02,Delhi,Delhi,330.0,81.0,1,Furniture,Bookcases,North,January,2019
2019-01-02,Delhi,Delhi,338.0,41.0,7,Clothing,Hankerchief,North,January,2019
2019-02-02,Delhi,Delhi,71.0,32.0,3,Clothing,Saree,North,February,2019
